timestamp, xMetersPerSecSquared, yMetersPerSecSquared, zMetersPerSecSquared
16-07-27 23:50:29.876,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:29.996,0.5363012, -0.45968673, 9.040505
16-07-27 23:50:30.002,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:30.173,0.5746084, -0.49799395, 8.925584
16-07-27 23:50:30.241,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:30.325,0.49799395, -0.4213795, 8.887277
16-07-27 23:50:30.423,0.5363012, -0.38307226, 8.925584
16-07-27 23:50:30.427,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:30.549,0.49799395, -0.4213795, 8.887277
16-07-27 23:50:30.662,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:30.728,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:30.792,0.45968673, -0.4213795, 9.002198
16-07-27 23:50:30.874,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:30.992,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:30.994,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:31.121,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:31.123,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:31.306,0.49799395, -0.49799395, 8.963891
16-07-27 23:50:31.371,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:31.444,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:31.563,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:31.627,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:31.706,0.49799395, -0.4213795, 8.887277
16-07-27 23:50:31.813,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:31.815,0.49799395, -0.49799395, 8.963891
16-07-27 23:50:31.942,0.5363012, -0.49799395, 8.963891
16-07-27 23:50:31.944,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:32.122,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:32.187,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:32.314,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:32.381,0.5363012, -0.49799395, 8.925584
16-07-27 23:50:32.446,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:32.535,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:32.633,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:32.635,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:32.764,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:32.766,0.49799395, -0.4213795, 9.040505
16-07-27 23:50:32.939,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:32.941,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:33.125,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:33.127,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:33.259,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:33.261,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:33.458,0.45968673, -0.4213795, 8.925584
16-07-27 23:50:33.460,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:33.601,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:33.604,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:33.763,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:33.765,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:33.953,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:33.956,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:34.094,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:34.097,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:34.288,0.45968673, -0.4213795, 8.963891
16-07-27 23:50:34.290,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:34.473,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:34.475,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:34.643,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:34.645,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:34.647,0.5746084, -0.45968673, 8.925584
16-07-27 23:50:34.921,0.5363012, -0.5363012, 8.925584
16-07-27 23:50:34.926,0.49799395, -0.49799395, 9.002198
16-07-27 23:50:34.930,0.5363012, -0.49799395, 8.963891
16-07-27 23:50:35.186,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:35.188,0.49799395, -0.49799395, 8.887277
16-07-27 23:50:35.192,0.5363012, -0.49799395, 9.002198
16-07-27 23:50:35.459,0.5363012, -0.38307226, 8.963891
16-07-27 23:50:35.461,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:35.463,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:35.711,0.45968673, -0.4213795, 8.963891
16-07-27 23:50:35.713,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:35.826,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:35.828,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:36.033,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:36.035,0.5363012, -0.49799395, 9.002198
16-07-27 23:50:36.247,0.5746084, -0.45968673, 8.963891
16-07-27 23:50:36.249,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:36.382,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:36.384,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:36.638,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:36.642,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:36.644,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:36.945,0.49799395, -0.4213795, 9.002198
